COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
8,b_b002028,10,1,6,3
1,d_d003168,11,2,2,1
1,a_a000630,1,1,4,1
1,d_d012396,1,1,4,1
2,c_c003424,7,1,4,1
1,d_d000096,1,2,4,1
1,d_d000276,1,1,4,1
1,d_d001223,1,1,7,1
3,d_d000173,2,1,1,1
1,d_d001794,7,1,4,1
1,d_d009717,7,2,4,1
4,a_a013806,6,1,4,3
1,d_d003395,1,1,5,1
1,d_d002026,7,2,4,1
2,d_d010098,7,1,3,1
3,d_d006237,7,2,4,1
1,d_d007963,3,1,7,1
2,d_d001661,2,2,1,1
3,d_d001961,2,2,1,1
7,d_d002495,6,1,1,3
3,d_d001688,7,2,4,2
5,c_c002143,6,2,7,1
1,d_d012326,2,1,1,1
2,d_d001630,7,2,3,1
2,d_d000039,2,1,2,1
1,d_d001084,1,2,4,1
1,d_d005789,8,2,3,1
2,d_d012391,2,2,1,1
1,d_d002850,5,2,3,1
1,b_b004150,8,1,4,1
1,d_d005903,1,2,4,1
4,a_a000328,2,1,1,1
3,b_b002120,2,2,4,1
2,d_d010750,3,2,7,1
1,d_d002137,1,1,6,1
1,a_a006466,2,2,5,1
1,d_d002055,8,1,3,1
2,d_d000990,9,1,3,1
1,d_d004453,1,1,4,1
1,d_d002481,1,1,5,1
1,c_c000784,2,1,5,3
1,c_c007653,7,1,4,1
3,d_d000233,2,2,2,1
3,d_d003333,2,2,3,1
1,d_d000741,1,1,7,1
2,d_d003719,7,2,6,1
2,d_d004324,7,2,3,1
1,d_d009480,3,2,7,1
3,d_d000463,7,2,5,3
3,d_d001224,2,1,1,1
3,d_d007500,7,2,4,1
2,d_d005925,2,1,2,1
4,d_d004713,6,2,2,1
3,d_d004858,7,2,4,1
3,d_d000676,2,2,1,1
8,d_d004159,6,2,1,1
2,d_d010661,2,2,3,1
1,d_d001588,8,2,3,3
1,d_d000373,9,1,4,1
2,d_d006902,2,1,1,1
2,d_d004366,2,2,4,1
5,d_d002033,11,1,3,1
1,d_d000040,1,2,6,1
8,a_a004897,7,2,1,1
1,d_d002134,2,2,3,1
1,d_d003000,1,1,4,1
2,d_d009396,5,2,3,1
2,b_b002795,7,2,3,1
3,d_d001976,5,1,4,1
3,d_d000895,5,2,2,1
3,a_a000394,6,1,1,1
3,b_b003861,5,1,3,1
8,d_d006832,9,2,4,1
2,d_d010612,7,2,5,1
2,b_b000218,7,1,5,2
3,d_d004964,10,2,5,2
3,d_d001076,11,1,5,1
2,a_a003278,7,1,4,1
1,d_d010030,7,2,3,1
7,d_d004159,6,1,5,1
2,d_d001522,6,2,1,1
1,d_d002213,7,2,4,1
4,d_d009800,7,2,3,2
5,c_c002516,5,1,6,1
2,a_a001527,7,1,4,1
7,b_b002120,11,1,5,1
3,d_d009816,2,2,1,1
1,d_d004646,8,1,5,1
1,d_d007774,8,2,3,1
1,d_d000677,1,1,5,2
1,d_d010973,8,1,4,1
2,d_d000418,7,1,3,1
4,d_d007963,6,2,1,3
2,d_d002227,7,2,3,1
5,d_d003333,6,2,2,3
1,d_d001472,8,2,4,1
2,d_d008034,3,2,6,1
2,a_a000859,2,1,1,1
2,d_d000187,2,2,2,1
1,c_c002074,1,2,4,1
1,d_d003913,1,2,5,1
3,c_c004635,5,1,3,1
4,d_d004316,3,1,7,1
3,a_a005765,3,1,7,1
1,d_d004506,8,1,4,1
1,a_a001459,7,2,3,1
3,c_c002579,11,1,5,1
1,b_b000218,7,1,5,1
1,d_d004187,1,1,5,1
4,d_d002325,2,1,1,1
4,d_d007799,3,2,8,1
2,d_d011349,3,1,6,1
1,a_a002402,8,1,4,1
1,b_b000823,6,1,6,3
6,d_d004432,6,1,1,1
2,d_d005988,2,2,3,1
1,d_d001436,2,2,3,1
1,c_c003306,8,2,3,1
2,d_d002446,2,2,4,1
3,d_d000373,9,1,4,1
1,d_d006281,7,2,4,1
1,d_d010311,7,2,3,1
1,b_b009868,7,1,3,1
2,c_c004635,3,2,6,1
1,d_d010266,7,2,4,1
2,b_b000818,5,1,4,1
3,a_a002744,2,1,1,1
2,d_d010760,10,1,7,1
2,b_b004552,2,2,2,1
4,d_d002379,3,2,7,3
3,d_d012363,2,2,1,1
1,d_d004872,8,1,3,1
1,d_d011147,3,2,6,1
1,c_c000749,2,2,4,1
1,d_d000754,7,2,3,1
1,a_a011164,7,2,3,3
3,d_d000824,8,1,3,1
4,d_d002681,6,1,6,1
1,d_d001241,2,2,5,1
1,d_d004195,7,2,5,1
2,d_d006204,2,2,1,1
6,d_d002033,11,2,4,1
2,d_d002717,3,2,7,1
3,d_d001331,6,1,6,1
1,d_d000157,1,2,5,3
1,c_c000356,10,2,2,1
1,d_d002361,3,2,5,1
1,a_a002935,8,2,5,1
2,d_d010197,7,1,3,3
2,d_d002953,7,1,3,1
1,d_d001183,2,2,4,1
1,d_d006751,7,2,3,3
1,d_d001688,7,2,4,1
1,d_d005574,8,1,4,1
1,c_c000396,1,2,6,1
1,d_d002953,7,1,3,1
2,d_d009152,7,2,3,1
2,d_d007594,2,2,1,1
4,d_d006310,2,2,1,1
2,d_d001282,7,1,4,1
3,d_d000327,2,1,2,3
1,d_d001918,7,1,3,1
1,d_d007735,8,2,3,1
3,d_d006185,3,2,7,1
2,a_a003485,7,1,4,1
1,a_a002098,8,1,4,1
3,d_d000867,5,2,4,1
4,c_c002513,1,2,5,1
2,d_d007397,2,2,2,1
3,d_d000552,7,1,3,1
5,c_c001508,6,2,6,3
1,d_d002345,2,1,5,1
1,c_c000737,1,1,4,1
1,d_d001549,1,2,4,1
1,d_d000498,8,2,4,1
1,d_d000172,1,2,3,1
1,d_d001083,2,2,3,1
6,b_b002249,2,2,4,3
2,d_d005113,5,2,6,1
1,d_d002581,1,1,4,1
1,d_d009002,8,1,4,1
1,d_d005560,7,2,4,1
18,c_c006685,10,1,5,1
1,d_d005587,1,1,7,1
2,c_c003035,7,1,3,1
1,d_d000545,7,2,3,1
1,d_d009621,7,1,3,1
1,b_b002840,1,1,4,1
2,c_c003698,2,1,1,1
2,d_d002349,2,2,3,1
3,d_d009302,5,1,3,1
2,a_a005321,7,1,4,3
2,d_d010801,7,2,5,1
1,d_d002785,7,2,5,3
1,a_a000007,1,1,8,1
1,d_d009969,1,2,4,1
10,d_d000084,10,2,6,3
1,d_d002005,1,1,4,1
1,d_d005571,2,2,1,1
1,d_d000092,1,2,5,1
3,d_d005165,2,1,1,1
4,d_d002955,6,2,2,1
1,d_d005585,7,1,5,1
4,d_d009519,3,2,7,1
5,d_d007389,7,2,3,2
1,d_d000812,8,2,4,1
1,d_d003990,1,1,5,1
3,d_d010490,2,1,2,1
1,a_a004038,1,1,7,1
1,d_d003458,1,1,4,1
1,d_d000666,1,2,4,1
1,d_d002464,1,1,4,1
6,b_b002028,10,1,7,3
1,d_d008962,1,1,4,1
3,a_a004897,2,2,1,1
1,d_d001544,2,2,1,1
1,d_d002221,8,1,4,1
2,a_a004618,5,2,4,3
2,d_d002120,5,1,3,3
2,a_a004407,7,1,4,3
6,d_d006832,9,2,4,1
1,c_c003326,8,2,3,1
5,d_d001502,6,2,7,1
3,b_b000051,2,2,3,1
2,d_d000022,2,1,2,1
2,d_d002185,2,2,1,1
1,d_d004817,1,1,4,1
1,c_c007725,3,2,6,1
1,d_d008026,8,1,4,1
2,a_a001299,7,2,3,1
2,d_d000179,7,2,4,1
1,d_d000293,8,1,3,1
3,b_b004339,2,2,1,1
3,c_c003698,3,1,7,1
2,d_d003704,2,2,2,1
4,c_c001813,1,1,8,3
1,d_d000219,8,1,3,3
1,d_d001402,8,2,3,1
2,d_d004062,10,2,4,1
5,c_c006685,10,1,6,1
1,d_d007528,7,1,4,3
3,b_b000218,7,1,5,2
3,d_d005178,2,2,2,1
3,a_a000343,2,1,1,1
4,a_a012195,7,1,4,1
6,d_d001624,6,2,4,1
1,d_d003131,8,1,3,1
1,d_d007722,8,2,3,1
3,a_a003559,7,2,4,3
1,a_a005580,2,1,3,1
1,a_a005932,7,1,4,1
1,c_c000009,7,2,7,1
1,a_a002609,3,1,5,1
1,d_d006122,8,2,3,1
1,c_c005057,9,1,3,3
1,d_d001774,5,2,4,1
6,c_c002143,6,1,4,1
3,d_d001574,2,1,1,1
1,d_d007803,8,2,3,1
3,d_d010185,2,2,1,1
4,d_d001586,10,2,4,3
2,b_b004963,7,2,4,1
1,b_b003993,3,2,8,1
1,d_d005098,8,1,4,1
3,d_d004201,11,1,4,1
1,d_d011721,7,2,4,1
4,a_a000710,3,2,7,1
2,d_d007393,2,1,1,1
1,d_d003158,7,2,4,1
1,d_d010612,7,2,5,1
2,d_d001393,2,1,3,1
1,d_d002630,1,1,5,1
3,c_c000609,2,2,1,1
1,d_d003108,1,1,5,1
6,c_c000784,6,1,5,3
1,d_d000017,7,2,5,3
1,a_a000926,2,2,3,1
9,a_a000553,7,2,5,3
1,d_d001983,2,1,3,1
8,d_d000181,7,2,1,1
2,d_d005769,9,2,3,1
1,d_d001760,1,1,4,1
2,c_c003189,1,2,7,1
4,d_d000367,5,2,4,3
1,b_b011640,1,1,5,1
1,d_d000212,1,2,6,1
2,c_c007620,3,2,7,1
2,d_d000134,2,1,2,2
1,d_d011890,5,2,3,1
1,b_b000151,8,2,3,1
1,b_b000836,8,1,5,1
3,d_d000158,5,2,5,1
1,d_d003777,2,2,4,1
1,c_c004042,7,1,4,1
1,c_c003198,1,1,6,1
1,d_d009030,8,1,3,1
1,d_d000824,2,2,4,1
1,a_a012195,1,1,4,1
1,c_c003021,1,1,4,1
2,d_d002697,2,2,3,1
1,d_d004754,1,1,5,1
2,d_d012308,2,2,1,1
3,d_d002533,9,1,4,1
1,d_d010098,7,1,3,1
1,a_a004230,1,1,5,1
2,c_c002799,7,1,4,1
1,c_c000849,1,1,5,1
1,d_d002220,7,2,3,3
3,a_a000047,6,2,2,1
2,a_a008091,7,1,3,1
1,b_b010058,1,2,5,1
1,b_b002898,1,1,5,1
1,d_d006944,8,2,3,1
2,d_d008228,2,2,1,1
2,b_b003100,2,2,4,1
3,d_d001849,7,2,5,1
1,d_d009414,7,2,3,1
2,d_d009241,3,2,6,1
2,d_d002027,2,1,2,1
1,d_d000381,2,2,2,1
1,d_d000241,1,1,4,1
2,d_d000918,7,2,4,1
1,d_d008153,1,2,5,1
2,d_d009779,7,1,3,2
1,d_d011314,1,2,4,1
2,d_d006312,2,1,1,1
2,c_c000775,7,1,4,3
2,d_d008255,3,2,6,1
1,b_b005266,7,2,5,1
2,d_d000188,7,1,3,1
1,a_a003533,7,1,3,1
1,d_d010161,7,1,3,1
1,d_d004329,7,2,4,1
1,c_c002134,1,1,5,1
2,c_c003042,2,2,1,1
1,d_d002504,1,1,5,1
1,d_d002397,8,2,4,1
1,d_d001590,9,2,6,1
2,a_a010326,2,1,1,1
3,c_c000587,7,1,3,1
5,d_d003962,6,2,1,1
4,d_d002298,5,2,4,1
1,d_d005410,8,1,4,1
1,d_d000615,7,2,3,1
1,d_d011356,3,2,6,3
1,a_a001714,7,2,5,1
1,d_d000152,9,2,3,1
4,a_a003857,9,2,6,1
9,c_c002516,6,1,4,1
2,d_d003507,10,2,5,1
4,d_d009769,6,1,7,1
2,a_a001994,2,1,2,1
1,d_d001270,2,2,3,1
2,c_c004502,2,1,2,1
4,c_c003909,11,1,3,3
3,b_b006000,2,2,3,1
1,d_d001585,7,2,3,3
1,a_a001178,1,2,4,1
1,d_d002872,1,1,5,1
1,d_d000365,1,2,4,1
2,c_c000356,10,2,2,1
4,d_d005575,11,2,2,1
2,c_c000587,7,1,3,1
2,d_d001904,1,1,7,1
1,d_d000117,4,1,8,1
1,d_d002184,3,2,5,1
1,d_d002115,1,2,5,1
1,d_d011361,1,1,4,1
2,d_d003947,7,2,4,1
1,d_d001164,8,2,3,1
2,d_d008050,7,1,3,2
4,d_d001616,3,2,6,3
1,b_b001198,2,1,4,1
3,d_d006919,3,2,6,1
3,c_c001519,2,1,1,1
1,b_b005018,9,1,4,1
2,d_d001370,7,1,3,1
1,d_d000584,7,2,3,1
3,b_b002523,7,1,3,1
2,d_d010758,3,1,7,1
1,d_d000540,8,1,3,1
1,a_a008749,7,1,7,1
1,b_b003797,10,2,4,1
1,d_d001658,2,1,1,1
4,c_c002117,2,2,3,1
2,d_d001181,2,2,1,1
1,c_c002693,1,1,7,1
1,a_a003559,7,2,3,3
1,d_d001998,2,1,4,1
4,d_d001818,11,2,1,1
1,d_d000771,7,1,4,1
2,d_d004878,5,1,4,1
1,d_d008980,7,2,4,1
1,c_c001519,1,2,4,1
5,d_d000867,6,1,4,1
2,d_d007863,3,2,6,1
2,d_d003675,2,2,1,1
4,d_d010606,9,1,6,2
1,d_d004049,8,2,3,1
3,d_d001495,2,1,1,1
1,d_d000956,9,1,3,1
2,d_d010496,3,1,6,1
7,d_d002328,6,1,6,1
1,d_d003619,1,2,4,1
1,d_d000487,8,1,3,1
1,d_d006215,6,1,4,1
1,d_d001655,1,1,6,3
2,a_a000882,2,2,1,1
1,d_d008115,1,2,4,1
1,d_d005114,8,2,3,1
5,d_d009647,5,1,3,1
2,d_d001380,2,2,2,1
2,d_d002271,7,1,3,1
1,b_b003977,7,2,3,1
3,c_c000356,10,2,2,1
2,d_d006732,2,2,4,1
1,a_a008710,1,1,7,1
9,d_d004159,6,2,1,1
1,d_d012316,1,2,4,1
1,c_c001002,8,1,4,1
1,d_d012432,2,2,1,1
1,d_d011291,1,1,5,1
1,d_d007504,8,2,3,1
1,d_d000179,7,2,4,1
1,d_d002359,7,2,3,1
3,d_d009800,7,2,3,1
1,a_a002963,1,1,4,1
2,d_d010846,2,1,1,1
3,d_d000134,2,1,2,1
1,d_d001431,8,2,3,1
3,d_d009808,3,2,6,1
1,d_d003746,7,1,3,2
3,d_d004738,5,2,3,2
1,d_d005424,3,2,6,1
1,d_d011821,7,1,4,1
1,d_d012322,1,1,5,1
3,a_a000671,7,1,4,1
2,c_c003050,2,1,1,1
1,a_a000882,1,1,4,1
3,d_d007395,7,1,3,1
1,d_d010521,8,1,3,1
1,d_d002342,3,1,6,1
1,d_d001592,1,2,3,1
2,d_d006018,7,2,4,2
1,b_b001010,1,2,6,1
3,d_d000494,5,2,3,1
2,d_d003369,5,2,4,1
1,a_a002085,7,2,4,1
1,d_d002503,7,2,4,1
6,a_a000660,6,2,5,2
2,d_d001576,2,1,2,1
5,d_d001411,11,1,1,1
2,d_d001143,2,1,1,1
4,d_d001576,3,2,8,1
3,d_d001998,5,2,4,1
1,c_c003337,8,2,4,1
5,d_d012347,6,2,2,1
1,d_d009394,1,1,4,1
3,a_a002994,2,1,1,1
2,d_d005240,2,2,1,1
3,c_c001984,2,1,1,1
1,c_c002831,5,2,3,1
1,d_d000793,7,2,3,1
1,c_c000587,7,1,3,1
1,d_d001730,7,2,4,3
1,c_c002512,8,2,4,1
1,d_d003043,8,2,4,1
1,d_d012491,1,2,4,1
3,d_d004320,2,1,1,1
1,d_d001533,8,1,3,3
1,c_c003960,9,1,6,1
1,d_d012443,1,1,4,1
1,d_d003329,7,1,5,1
3,a_a000710,2,1,4,1
3,d_d009281,5,2,5,1
1,d_d004905,7,1,2,1
1,d_d004684,7,2,4,3
5,d_d006832,9,2,3,1
1,d_d006918,1,2,4,1
2,d_d000290,2,2,1,1
2,d_d001854,2,1,1,1
1,d_d000985,1,1,5,1
3,d_d004976,1,2,4,1
1,d_d001606,9,1,4,2
2,d_d001693,7,2,3,1
2,d_d002808,5,2,4,2
3,d_d006778,2,2,1,1
1,d_d002771,7,1,4,3
1,d_d003608,1,2,4,1
2,d_d002428,7,2,4,1
1,d_d007389,7,1,3,2
2,d_d000791,8,1,3,1
1,d_d002642,1,2,6,1
1,d_d012269,1,1,5,1
7,d_d000956,9,2,5,1
2,c_c000024,2,1,4,3
1,d_d012412,2,2,3,1
1,d_d001597,8,1,5,1
1,d_d005355,1,2,4,1
3,a_a001445,2,2,1,1
7,a_a003857,9,2,6,1
3,d_d002987,2,1,2,1
2,c_c002033,2,2,1,1
1,d_d000030,8,2,3,1
4,d_d003675,2,2,1,1
3,d_d000388,1,2,5,1
2,d_d012443,2,2,1,1
4,d_d012384,5,2,4,3
1,d_d000762,7,1,3,1
1,d_d003986,8,1,3,1
4,c_c002799,7,2,3,3
1,d_d004284,1,2,4,1
2,a_a004927,2,1,1,1
1,c_c004645,2,1,4,1
3,d_d001386,7,1,6,3
1,c_c005196,1,2,3,1
2,d_d012432,5,2,5,3
2,d_d004960,1,1,7,1
1,c_c000432,8,2,3,1
1,b_b012228,7,2,4,1
1,d_d010257,1,1,5,1
1,b_b001015,1,2,6,1
2,d_d005116,2,1,1,1
1,d_d003917,8,1,3,1
2,d_d002406,2,2,1,1
4,d_d005116,2,1,2,1
11,a_a001537,11,2,1,2
2,d_d001159,7,1,5,3
2,d_d012374,2,2,1,1
2,a_a006701,2,1,1,1
2,a_a001781,2,1,1,1
1,d_d000267,1,2,4,1
4,d_d001240,2,2,1,1
1,d_d004144,8,1,3,1
2,d_d005862,2,2,2,1
2,d_d001649,6,2,7,1
3,a_a009733,11,1,5,1
3,d_d012400,2,1,1,1
1,d_d001444,1,2,7,1
4,d_d011698,7,2,4,1
1,d_d007482,2,2,3,1
2,b_b004388,2,1,2,1
1,a_a000967,1,1,5,1
3,d_d004165,3,1,6,1
1,d_d000108,1,2,5,1
1,d_d000631,1,2,5,1
2,d_d009541,2,2,1,1
1,d_d000036,8,2,3,1
2,d_d002218,2,1,2,1
2,d_d004316,2,1,1,1
1,d_d004410,1,1,3,1
4,d_d003196,2,2,4,1
1,d_d005782,8,2,3,1
3,d_d010758,5,2,4,1
2,d_d001331,2,2,3,1
1,c_c003042,1,2,4,1
1,d_d009890,1,2,5,1
2,d_d008247,6,2,5,1
1,b_b004557,1,1,6,1
5,d_d000966,10,2,3,3
1,b_b004383,8,2,3,1
1,a_a010446,1,1,4,1
2,b_b003861,1,2,6,1
3,c_c000269,7,2,3,1
2,d_d000893,1,2,6,1
1,d_d001747,8,1,3,1
1,d_d000188,7,1,3,1
1,d_d001949,1,1,5,3
4,a_a000652,7,2,4,3
1,d_d003589,8,1,4,1
2,d_d002158,2,1,1,1
1,a_a001993,1,2,4,1
1,d_d006339,5,2,4,1
1,b_b003861,2,1,3,1
1,d_d002547,2,2,4,1
1,a_a002119,7,2,3,1
1,c_c005361,3,1,5,1
2,d_d001220,2,1,2,1
1,d_d005084,7,2,3,1
3,d_d000351,7,2,3,1
9,d_d004062,2,1,1,1
1,a_a003015,8,1,4,1
2,d_d007819,2,2,1,1
4,d_d004579,5,2,4,1
4,d_d000181,7,2,4,1
3,c_c006429,7,2,4,1
1,d_d000554,1,1,4,1
1,d_d003125,1,1,5,1
7,b_b002028,10,1,7,3
4,d_d000607,6,1,2,1
1,d_d000924,7,1,3,1
1,a_a003724,1,1,4,1
1,d_d000086,1,2,4,1
6,d_d003019,6,2,4,1
1,d_d002846,8,1,4,1
1,d_d006659,3,1,6,3
1,d_d002476,1,1,4,1
2,d_d002885,2,1,2,1
1,d_d001693,7,2,3,1
1,c_c005974,8,1,3,1
1,d_d002993,8,2,3,1
2,d_d003715,7,2,3,2
1,d_d000657,1,1,5,1
2,d_d000018,7,2,3,1
1,d_d001732,2,1,1,1
2,d_d001515,1,2,6,1
2,d_d002165,2,1,1,1
2,d_d004266,2,2,2,1
1,d_d006649,7,2,6,1
10,d_d000373,9,2,4,1
1,c_c001254,2,2,3,1
13,d_d002473,11,2,2,1
1,d_d005065,1,2,4,1
1,d_d004906,7,1,4,1
1,d_d001037,8,2,4,1
2,d_d003108,2,2,1,1
2,d_d009780,2,2,1,1
1,d_d003045,2,2,3,1
1,d_d000806,8,2,4,1
3,d_d000261,7,1,4,3
1,d_d002709,7,1,4,1
1,d_d009106,8,1,3,1
1,d_d000218,8,2,4,1
4,d_d000351,7,2,3,1
4,d_d004964,10,2,1,2
1,d_d000175,1,2,4,1
2,d_d002126,7,1,3,1
1,d_d010850,2,1,1,1
3,d_d003432,2,1,1,1
1,a_a004595,5,2,4,1
4,d_d001560,2,1,1,1
1,d_d010911,7,2,3,1
1,d_d000234,8,2,3,3
1,d_d002158,1,1,4,1
3,d_d006281,7,2,4,2
4,c_c002634,11,2,1,1
1,d_d006951,8,2,3,1
2,a_a003533,7,1,3,1
1,d_d006832,9,1,7,1
2,d_d000007,2,2,1,2
9,d_d003333,6,1,1,1
3,d_d009769,6,2,7,1
1,a_a001883,7,2,4,1
1,d_d000014,1,2,5,1
1,d_d005113,1,1,7,1
1,d_d001981,2,1,1,1
1,a_a000859,1,1,4,1
2,d_d000754,7,2,3,1
1,d_d009946,8,1,3,3
3,d_d001770,2,2,1,1
2,d_d001696,2,1,1,1
1,d_d000084,10,1,5,1
17,b_b002028,10,1,6,3
1,d_d002795,7,2,4,1
1,d_d002697,1,1,7,1
2,d_d002489,2,2,1,1
2,d_d007848,3,1,7,1
1,d_d000713,1,1,7,1
1,d_d009936,1,1,5,1
2,d_d002329,11,1,6,1
1,d_d000411,1,2,5,1
4,d_d002271,7,1,4,1
3,d_d009936,2,1,1,1
2,d_d001818,7,2,5,1
2,b_b003797,10,2,4,1
1,d_d006210,7,2,4,1
2,d_d003676,2,2,1,1
3,d_d001999,2,2,1,1
1,d_d002095,1,1,7,2
2,d_d000607,2,1,1,1
1,c_c000100,1,2,5,1
1,d_d004343,8,2,4,1
2,d_d002462,2,1,1,1
4,c_c002579,11,2,6,1
2,c_c000009,7,2,7,1
1,d_d006782,7,2,3,3
2,d_d005062,9,2,6,1
1,a_a012491,8,1,3,1
1,c_c004805,1,2,5,1
3,d_d010343,2,1,1,1
1,d_d001347,1,1,7,1
2,a_a008749,7,1,7,1
2,d_d001276,7,2,4,3
2,d_d004915,9,2,4,1
2,d_d001363,2,1,1,1
1,d_d000327,1,2,5,3
2,d_d000020,7,1,4,1
1,d_d003840,1,2,3,1
1,d_d001738,1,1,6,1
1,a_a008679,1,1,5,1
4,d_d007778,9,2,5,2
1,d_d001484,7,2,3,1
1,d_d006378,8,2,3,1
5,d_d000990,9,2,3,1
3,d_d002664,4,2,8,1
1,d_d001699,7,2,4,1
1,d_d002799,7,2,3,1
2,d_d004964,10,1,5,2
1,d_d004908,3,2,7,1
1,c_c002969,8,1,3,1
1,d_d000787,8,2,3,1
1,d_d001356,1,1,4,1
1,d_d001315,1,2,4,1
1,d_d009241,3,1,6,1
1,a_a000868,2,2,4,1
1,a_a012239,1,1,4,1
3,d_d011264,7,2,4,1
1,d_d000587,8,2,4,1
1,d_d001215,8,1,4,1
1,d_d006135,2,1,4,1
1,b_b004935,8,1,3,1
1,d_d004579,2,2,4,1
1,d_d004698,2,2,4,1
1,d_d004316,1,1,4,1
3,d_d002443,5,2,4,1
1,d_d004101,3,2,7,1
1,b_b002406,8,2,3,1
4,d_d002838,5,2,3,1
1,d_d001640,2,2,3,1
3,d_d000755,10,1,3,1
2,d_d001208,1,2,6,1
6,d_d000266,5,1,5,3
3,d_d000092,2,1,6,3
1,d_d002965,1,1,5,1
1,d_d012354,1,1,5,1
1,d_d004403,7,1,4,1
2,d_d007963,3,2,7,1
3,d_d009647,5,2,4,1
3,d_d000545,7,2,3,1
3,d_d009122,2,1,1,1
2,d_d006135,1,2,7,1
1,d_d000247,7,2,4,1
2,d_d004075,2,1,2,1
5,d_d001519,11,2,1,1
3,c_c002943,7,1,3,1
1,d_d006965,8,1,3,1
1,d_d000513,2,2,2,1
2,d_d000339,1,2,7,1
1,d_d000357,1,1,7,1
1,d_d003829,2,2,5,1
1,d_d002530,8,1,3,1
2,d_d001591,7,2,4,1
3,d_d000190,1,1,5,1
2,d_d007014,7,2,3,2
1,a_a015262,1,1,4,1
4,d_d002130,7,2,3,3
1,d_d005632,1,2,6,1
1,d_d006985,3,2,5,1
1,b_b003064,2,1,5,1
4,d_d006351,6,2,2,1
3,a_a007485,2,1,2,1
1,d_d010155,7,2,3,3
1,d_d012330,2,2,1,1
1,a_a009953,8,2,3,1
1,a_a002994,1,1,4,1
1,d_d007384,8,2,4,1
1,d_d006667,1,1,6,1
2,d_d003344,2,2,1,1
2,d_d005795,2,2,1,1
1,d_d002565,1,1,4,1
2,d_d001531,7,1,5,1
3,c_c001346,7,2,5,1
2,b_b001355,2,2,4,1
3,d_d004725,6,2,4,2
2,d_d000824,1,1,6,1
1,d_d000290,1,2,5,1
1,c_c006820,1,2,5,1
2,d_d005501,10,2,7,1
2,b_b005360,3,1,8,1
1,d_d000243,7,2,4,1
3,d_d001874,2,2,2,1
1,d_d003296,8,2,4,1
4,d_d009805,7,1,5,1
2,d_d000058,7,1,4,3
2,d_d007799,2,1,1,1
1,d_d000537,8,2,3,1
3,d_d007452,5,2,4,1
1,d_d002021,3,1,6,3
1,b_b007113,8,1,4,1
1,d_d009650,8,1,5,1
1,d_d003563,8,1,3,1
12,b_b002028,10,2,6,3
1,d_d003719,7,2,6,1
4,d_d002717,2,1,2,1
1,a_a002621,8,1,4,1
5,a_a003857,7,2,6,1
6,d_d001062,10,2,3,3
2,d_d000103,2,2,2,1
1,d_d000819,1,1,5,1
1,c_c007909,8,1,4,3
1,d_d003038,1,1,4,1
1,b_b001039,6,1,4,1
3,d_d001993,7,1,6,1
1,d_d004227,1,1,4,1
1,d_d001158,1,2,5,1
1,d_d002284,1,1,4,1
1,c_c002438,9,2,5,1
1,d_d006761,7,2,3,1
3,d_d001557,5,2,5,1
4,d_d004186,2,2,1,1
2,d_d000281,1,2,6,1
2,d_d007081,2,1,1,1
2,d_d002095,2,2,4,2
1,a_a005765,1,1,4,1
1,d_d002384,3,1,6,1
1,d_d007009,3,1,6,1
2,b_b003032,2,1,1,1
1,a_a004560,8,2,3,1
1,c_c000334,1,2,3,1
1,d_d002308,3,2,6,1
1,d_d001994,1,2,5,1
1,d_d001761,8,2,3,3
4,d_d006832,9,2,4,1
1,d_d001803,1,1,4,1
3,b_b002249,6,2,1,1
4,d_d001981,10,2,1,1
1,a_a014068,8,1,3,1
4,d_d000092,3,2,8,3
3,d_d002126,7,1,3,1
1,d_d000801,8,1,4,1
2,a_a000761,2,2,3,1
